age,workclass,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
31,?,9th,Divorced,?,Not-in-family,White,Female,0.0,0.0,25,United-States,0
41,Self-emp-inc,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,91,United-States,0
36,Private,,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,1887.0,40,United-States,1
20,,Some-college,Never-married,Farming-fishing,Own-child,White,Female,0.0,0.0,40,United-States,0
40,Local-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,35,United-States,0
33,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,45,United-States,0
41,Private,Bachelors,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,50,United-States,1
43,State-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,0
17,Private,11th,Never-married,Sales,Own-child,White,Female,0.0,0.0,15,United-States,0
34,Private,11th,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40,United-States,0
66,,11th,Never-married,?,Not-in-family,White,Male,,0.0,30,United-States,0
28,Private,Bachelors,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,0.0,,15,United-States,0
33,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,60,United-States,1
45,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,0.0,0.0,45,China,1
36,Local-gov,Bachelors,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,35,Germany,1
24,Private,Bachelors,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,40,United-States,0
37,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50,United-States,0
22,Private,Bachelors,Never-married,Craft-repair,Not-in-family,White,Male,13550.0,0.0,55,United-States,1
30,Private,Some-college,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0.0,0.0,40,United-States,0
49,Local-gov,HS-grad,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40,United-States,0
30,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,,0.0,40,United-States,1
61,Private,9th,Widowed,Exec-managerial,Not-in-family,Black,Male,0.0,0.0,65,United-States,0
37,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,1
32,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,52,United-States,0
19,Private,Some-college,Never-married,Other-service,Own-child,White,Male,0.0,1602.0,24,United-States,0
37,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0.0,0.0,48,United-States,1
44,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1977.0,45,United-States,1
44,Local-gov,Masters,Never-married,Prof-specialty,Own-child,White,Female,0.0,0.0,55,United-States,0
32,Private,HS-grad,Married-civ-spouse,Tech-support,Wife,White,Female,0.0,0.0,36,United-States,0
23,Private,Some-college,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,44,United-States,0
46,Private,5th-6th,Married-civ-spouse,Craft-repair,Wife,White,Female,0.0,0.0,45,Italy,0
44,Private,Assoc-acdm,Separated,Exec-managerial,Not-in-family,White,Male,0.0,0.0,40,United-States,0
38,Private,Some-college,Separated,Machine-op-inspct,Not-in-family,White,Male,0.0,2258.0,55,United-States,1
67,,Masters,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,30,United-States,1
30,Private,Assoc-acdm,Never-married,Machine-op-inspct,Unmarried,Black,Female,0.0,0.0,40,United-States,0
41,Private,Bachelors,Separated,Prof-specialty,Not-in-family,Black,Female,99999.0,0.0,60,United-States,1
65,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40,?,0
35,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0.0,1902.0,40,United-States,1
35,Self-emp-inc,Bachelors,Separated,Prof-specialty,Not-in-family,White,Female,0.0,0.0,50,United-States,0
27,Private,Some-college,Never-married,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,40,Jamaica,0
24,Private,HS-grad,Never-married,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,48,United-States,0
30,Private,HS-grad,Never-married,Adm-clerical,Unmarried,White,Male,0.0,2001.0,42,United-States,0
49,Self-emp-inc,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,50,United-States,1
68,Private,Some-college,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,20,United-States,0
28,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,50,United-States,0
31,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,0.0,0.0,30,United-States,0
45,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,1
33,Self-emp-not-inc,HS-grad,Married-civ-spouse,Other-service,Husband,Black,Male,0.0,0.0,40,United-States,0
35,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,,0.0,36,United-States,0
41,Private,Assoc-acdm,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,0
46,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,3411.0,0.0,35,Guatemala,0
26,State-gov,,Never-married,Prof-specialty,Own-child,White,Male,0.0,0.0,40,United-States,0
43,Private,Assoc-acdm,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40,United-States,0
22,Private,Assoc-acdm,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,25,United-States,0
29,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Male,2174.0,0.0,50,United-States,0
34,Private,HS-grad,Divorced,Craft-repair,Unmarried,White,Male,0.0,0.0,40,United-States,0
47,?,Assoc-voc,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,40,United-States,1
37,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,0.0,0.0,40,?,0
40,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Female,0.0,0.0,40,United-States,0
56,Private,Bachelors,Married-civ-spouse,Sales,Husband,Black,Male,7688.0,0.0,45,United-States,1
47,Federal-gov,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,1
33,Private,Some-college,Never-married,Craft-repair,Not-in-family,Black,Male,8614.0,0.0,40,United-States,1
17,?,11th,Never-married,?,Own-child,White,Female,0.0,0.0,20,United-States,0
50,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,45,United-States,1
32,Private,Prof-school,Married-civ-spouse,Sales,Husband,White,Male,15024.0,0.0,60,United-States,1
46,Local-gov,Bachelors,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40,United-States,1
61,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50,United-States,1
21,?,Some-college,Never-married,?,Not-in-family,White,Female,0.0,0.0,43,United-States,0
60,Private,7th-8th,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,35,Cuba,0
38,Local-gov,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1887.0,50,United-States,1
40,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,4650.0,0.0,40,United-States,0
45,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,55,United-States,0
24,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,35,United-States,0
36,Self-emp-not-inc,HS-grad,Married-civ-spouse,Prof-specialty,Wife,White,Female,3137.0,0.0,40,United-States,0
32,Private,Doctorate,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40,United-States,1
22,Private,Some-college,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,40,United-States,0
39,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40,United-States,0
35,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,46,?,0
24,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Female,0.0,0.0,40,United-States,0
27,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,62,United-States,0
45,State-gov,Masters,Divorced,Protective-serv,Not-in-family,White,Male,0.0,0.0,50,United-States,0
29,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40,United-States,0
61,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,40,United-States,0
23,Private,Some-college,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,30,United-States,0
33,Self-emp-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,1
67,Private,10th,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,20,United-States,0
31,Private,1st-4th,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,Mexico,0
53,,Some-college,Separated,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Female,0.0,0.0,15,United-States,0
42,Local-gov,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40,United-States,0
53,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,1
47,Private,Assoc-voc,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40,United-States,0
25,Private,Some-college,Never-married,Sales,Own-child,White,Female,0.0,0.0,40,United-States,0
28,Private,HS-grad,Never-married,Machine-op-inspct,Unmarried,White,Female,0.0,0.0,40,United-States,0
31,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298.0,0.0,55,United-States,1
37,Private,HS-grad,Divorced,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,56,United-States,0
50,Private,HS-grad,Divorced,Sales,Unmarried,White,Female,0.0,0.0,45,United-States,0
64,?,7th-8th,Widowed,?,Not-in-family,White,Female,0.0,0.0,4,United-States,0
32,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50,United-States,0
28,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40,United-States,0
47,Private,HS-grad,Married-spouse-absent,Sales,Unmarried,White,Female,0.0,0.0,20,Cuba,0
54,Private,Doctorate,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1977.0,43,United-States,1
37,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,1
63,Self-emp-not-inc,,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,3,United-States,0
36,State-gov,Some-college,Never-married,Exec-managerial,Unmarried,White,Female,0.0,0.0,40,United-States,0
25,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,35,United-States,0
65,Private,Bachelors,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,20,United-States,0
46,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,3103.0,0.0,60,United-States,1
23,,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40,United-States,0
21,Private,,Never-married,Other-service,Own-child,White,Male,0.0,0.0,25,United-States,0
18,Private,11th,Never-married,Other-service,Own-child,White,Male,0.0,0.0,20,United-States,0
40,Private,Assoc-voc,Separated,Sales,Not-in-family,Black,Male,0.0,0.0,44,United-States,0
32,Private,,Separated,Other-service,Unmarried,Other,Female,0.0,0.0,40,Mexico,0
26,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,45,United-States,0
36,Private,9th,Divorced,Sales,Not-in-family,White,Female,0.0,0.0,40,United-States,0
35,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,40,United-States,0
26,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40,United-States,0
37,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,1
42,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40,United-States,1
34,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,50,United-States,1
58,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688.0,0.0,40,United-States,1
70,?,HS-grad,Married-civ-spouse,?,Husband,White,Male,0.0,0.0,60,United-States,0
43,Private,HS-grad,Divorced,Farming-fishing,Not-in-family,Black,Male,0.0,0.0,40,United-States,0
55,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,1
49,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60,Greece,0
35,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,60,United-States,0
24,State-gov,Bachelors,Never-married,Adm-clerical,Other-relative,White,Female,0.0,0.0,10,United-States,0
44,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40,United-States,0
30,Private,HS-grad,Separated,Exec-managerial,Unmarried,White,Female,0.0,0.0,29,United-States,0
46,Local-gov,,Married-civ-spouse,Craft-repair,Husband,Black,Male,0.0,0.0,40,United-States,1
20,Private,HS-grad,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,40,United-States,0
19,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,15,United-States,0
28,Private,11th,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,50,United-States,0
37,Private,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,White,Male,3471.0,0.0,40,United-States,0
58,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,35,United-States,0
41,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,3942.0,0.0,40,United-States,0
63,?,Bachelors,Married-civ-spouse,?,Husband,White,Male,7688.0,0.0,54,United-States,1
26,Private,11th,Never-married,Other-service,Own-child,Black,Male,1055.0,0.0,32,United-States,0
47,Private,Bachelors,Never-married,Exec-managerial,Unmarried,Black,Female,0.0,0.0,45,United-States,0
32,Private,HS-grad,Never-married,Transport-moving,Own-child,White,Male,0.0,0.0,40,United-States,0
43,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40,United-States,0
43,Local-gov,HS-grad,Married-spouse-absent,Farming-fishing,Unmarried,Black,Male,0.0,0.0,40,United-States,0
37,Local-gov,Assoc-acdm,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45,Canada,1
33,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Male,0.0,0.0,60,United-States,0
51,Federal-gov,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40,United-States,0
49,Federal-gov,Masters,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,40,United-States,1
46,Private,Some-college,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,0
62,Private,7th-8th,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40,Cuba,0
51,Local-gov,Preschool,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40,United-States,0
46,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,0.0,1590.0,48,United-States,0
39,Private,5th-6th,Separated,Sales,Unmarried,Black,Female,,0.0,30,Puerto-Rico,0
32,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40,United-States,1
33,?,Some-college,Divorced,?,Unmarried,Amer-Indian-Eskimo,Male,0.0,0.0,30,United-States,0
20,,Some-college,Never-married,Sales,Own-child,Black,Female,0.0,,14,United-States,0
68,Self-emp-not-inc,Some-college,Divorced,Transport-moving,Not-in-family,White,Female,0.0,0.0,20,United-States,0
26,Private,Some-college,Married-AF-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40,United-States,0
39,Private,Bachelors,Divorced,Tech-support,Unmarried,White,Female,0.0,0.0,40,United-States,0
25,Private,HS-grad,Divorced,Exec-managerial,Own-child,White,Male,0.0,0.0,40,United-States,0
48,Private,Some-college,Widowed,Adm-clerical,Not-in-family,White,Female,0.0,0.0,40,United-States,0
31,,Doctorate,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,28,United-States,0
22,?,,Never-married,?,Own-child,White,Male,0.0,0.0,40,United-States,0
38,Self-emp-not-inc,7th-8th,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,56,United-States,0
40,Private,9th,Never-married,Craft-repair,Other-relative,Black,Male,0.0,0.0,49,United-States,0
24,,HS-grad,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,35,United-States,0
31,,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45,United-States,0
40,Private,12th,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,40,United-States,0
37,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,0
48,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,50,United-States,0
27,Private,Some-college,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,25,United-States,0
57,Private,Assoc-voc,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,40,United-States,1
28,,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60,United-States,1
52,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,,0.0,40,United-States,0
54,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40,United-States,0
19,Private,Some-college,Never-married,Sales,Other-relative,White,Female,0.0,0.0,25,United-States,0
47,Private,Assoc-voc,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,45,United-States,1
37,Private,Bachelors,Separated,Exec-managerial,Not-in-family,White,Male,0.0,0.0,35,United-States,0
29,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,0.0,0.0,40,United-States,0
51,State-gov,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.0,40,United-States,0
23,Private,HS-grad,Never-married,Craft-repair,Own-child,Black,Male,0.0,0.0,40,United-States,0
31,Private,Some-college,Divorced,Craft-repair,Own-child,White,Male,4650.0,,40,United-States,0
77,Private,7th-8th,Married-civ-spouse,Machine-op-inspct,Husband,Other,Male,0.0,0.0,30,United-States,0
58,Local-gov,Some-college,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,55,United-States,0
25,,Some-college,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0.0,0.0,40,United-States,1
46,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,0
41,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,1
49,Private,Bachelors,Divorced,Protective-serv,Not-in-family,White,Male,0.0,0.0,40,United-States,0
39,Self-emp-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,3103.0,0.0,60,United-States,1
21,State-gov,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,0.0,0.0,15,United-States,0
29,Private,Some-college,Never-married,Sales,Own-child,White,Female,0.0,0.0,40,United-States,0
30,Private,HS-grad,Never-married,Transport-moving,Not-in-family,White,Male,0.0,0.0,60,United-States,0
22,?,Some-college,Never-married,?,Not-in-family,White,Male,0.0,0.0,40,United-States,0
37,Private,,Divorced,Other-service,Not-in-family,Black,Female,0.0,0.0,20,United-States,0
44,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,0.0,0.0,24,United-States,0
37,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,45,United-States,0
34,Private,Bachelors,Never-married,Sales,Own-child,Black,Female,,0.0,40,United-States,0
48,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,65,United-States,1
